# solver_fvmcc_F90::
# Nonequilibrium flo
# Primitive variable
#               "xc"                 "u"                 "v"                 "T"                "Te"                 "p"               "rho"                "h0"                "Mf"                 x_N                 x_O                x_NO                x_N2                x_O2               rho_N               rho_O              rho_NO              rho_N2              rho_O2
   0.1009633350E+001   -0.7412959292E+002    0.4429156260E+004    0.7870067681E+004    0.8093186323E+004    0.2253169025E+005    0.5047114364E-002    0.4048118483E+008    0.2723427618E-001    0.7705595755E+000    0.2133481481E+000    0.1716624115E-003    0.1591894927E-001    0.1664768837E-005    0.3716402180E-002    0.1175366291E-002    0.1773639774E-005    0.1535539098E-003    0.1834291219E-007
   0.1009739400E+001   -0.7503534304E+002    0.4443718856E+004    0.7868759656E+004    0.8097396405E+004    0.2253126669E+005    0.5047797631E-002    0.4048235689E+008    0.2756912189E-001    0.7705803640E+000    0.2133385659E+000    0.1713923174E-003    0.1590801607E-001    0.1661684956E-005    0.3717050361E-002    0.1175486777E-002    0.1771110198E-005    0.1534710710E-003    0.1831163234E-007
   0.1009846550E+001   -0.7595257409E+002    0.4458424975E+004    0.7867379743E+004    0.8101655721E+004    0.2253083367E+005    0.5048529331E-002    0.4048338378E+008    0.2790837883E-001    0.7705994757E+000    0.2133299263E+000    0.1711246395E-003    0.1589781469E-001    0.1658611099E-005    0.3717723076E-002    0.1175622747E-002    0.1768620276E-005    0.1533966072E-003    0.1828061322E-007
   0.1009954800E+001   -0.7688138835E+002    0.4473275241E+004    0.7865931079E+004    0.8105970082E+004    0.2253039101E+005    0.5049306979E-002    0.4048428012E+008    0.2825208359E-001    0.7706170795E+000    0.2133221465E+000    0.1708586284E-003    0.1588825982E-001    0.1655540635E-005    0.3718419654E-002    0.1175773279E-002    0.1766161497E-005    0.1533296345E-003    0.1824977361E-007
   0.1010064150E+001   -0.7782188814E+002    0.4488270222E+004    0.7864416549E+004    0.8110345001E+004    0.2252993850E+005    0.5050128291E-002    0.4048505942E+008    0.2860027317E-001    0.7706333312E+000    0.2133151486E+000    0.1705935913E-003    0.1587927419E-001    0.1652467368E-005    0.3719139482E-002    0.1175937513E-002    0.1763725990E-005    0.1532693518E-003    0.1821903768E-007
   0.1010174650E+001   -0.7877461296E+002    0.4503416108E+004    0.7862838065E+004    0.8114787448E+004    0.2252946988E+005    0.5050990278E-002    0.4048573418E+008    0.2895314696E-001    0.7706483798E+000    0.2133088570E+000    0.1703287912E-003    0.1587078500E-001    0.1649384396E-005    0.3719881374E-002    0.1176114431E-002    0.1761305172E-005    0.1532149786E-003    0.1818831920E-007
   0.1010286300E+001   -0.7973964417E+002    0.4518714720E+004    0.7861197975E+004    0.8119302705E+004    0.2252899675E+005    0.5051893723E-002    0.4048631584E+008    0.2931073527E-001    0.7706623559E+000    0.2133032043E+000    0.1700636556E-003    0.1586272990E-001    0.1646286564E-005    0.3720646796E-002    0.1176303928E-002    0.1758893459E-005    0.1531659480E-003    0.1815756455E-007
   0.1010399050E+001   -0.8071666021E+002    0.4534159605E+004    0.7859499182E+004    0.8123893433E+004    0.2252851313E+005    0.5052835172E-002    0.4048681447E+008    0.2967291931E-001    0.7706753727E+000    0.2132981294E+000    0.1697977847E-003    0.1585505690E-001    0.1643170566E-005    0.3721433965E-002    0.1176504932E-002    0.1756485549E-005    0.1531216628E-003    0.1812672506E-007
   0.1010512950E+001   -0.8170620348E+002    0.4549756724E+004    0.7857742885E+004    0.8128565814E+004    0.2252801269E+005    0.5053812183E-002    0.4048723953E+008    0.3003990097E-001    0.7706875438E+000    0.2132935716E+000    0.1695306105E-003    0.1584771392E-001    0.1640030972E-005    0.3722241848E-002    0.1176716610E-002    0.1754074759E-005    0.1530815553E-003    0.1809573228E-007
   0.1010628050E+001   -0.8270879786E+002    0.4565513423E+004    0.7855930018E+004    0.8133326165E+004    0.2252750097E+005    0.5054825179E-002    0.4048759966E+008    0.3041187593E-001    0.7706989713E+000    0.2132894755E+000    0.1692616119E-003    0.1584065481E-001    0.1636862765E-005    0.3723071442E-002    0.1176938816E-002    0.1751655869E-005    0.1530452011E-003    0.1806453243E-007
   0.1010744350E+001   -0.8372454392E+002    0.4581430151E+004    0.7854062094E+004    0.8138178544E+004    0.2252697772E+005    0.5055872958E-002    0.4048790246E+008    0.3078888337E-001    0.7707097420E+000    0.2132857918E+000    0.1689904274E-003    0.1583384213E-001    0.1633662674E-005    0.3723922440E-002    0.1177171051E-002    0.1749224729E-005    0.1530122089E-003    0.1803308500E-007
   0.1010861850E+001   -0.8475354242E+002    0.4597507307E+004    0.7852140463E+004    0.8143126788E+004    0.2252644268E+005    0.5056954453E-002    0.4048815483E+008    0.3117096290E-001    0.7707199339E+000    0.2132824755E+000    0.1687167376E-003    0.1582724337E-001    0.1630427812E-005    0.3724794572E-002    0.1177412864E-002    0.1746777659E-005    0.1529822381E-003    0.1800135405E-007
   0.1010980550E+001   -0.8579589362E+002    0.4613745245E+004    0.7850166325E+004    0.8148174527E+004    0.2252589560E+005    0.5058068716E-002    0.4048836292E+008    0.3155815429E-001    0.7707296164E+000    0.2132794856E+000    0.1684402634E-003    0.1582083064E-001    0.1627155656E-005    0.3725687595E-002    0.1177663845E-002    0.1744311426E-005    0.1529549954E-003    0.1796930802E-007
   0.1011100450E+001   -0.8685169733E+002    0.4630144279E+004    0.7848140744E+004    0.8153325194E+004    0.2252533624E+005    0.5059214910E-002    0.4048853226E+008    0.3195049752E-001    0.7707388506E+000    0.2132767846E+000    0.1681607644E-003    0.1581458025E-001    0.1623844070E-005    0.3726601292E-002    0.1177923627E-002    0.1741823227E-005    0.1529302309E-003    0.1793691986E-007
   0.1011221550E+001   -0.8792105382E+002    0.4646704692E+004    0.7846064658E+004    0.8158582037E+004    0.2252476431E+005    0.5060392296E-002    0.4048866777E+008    0.3234803306E-001    0.7707476904E+000    0.2132743386E+000    0.1678780417E-003    0.1580847245E-001    0.1620491429E-005    0.3727535465E-002    0.1178191881E-002    0.1739310714E-005    0.1529077348E-003    0.1790416845E-007
   0.1011343900E+001   -0.8900451613E+002    0.4663432156E+004    0.7843938022E+004    0.8163949980E+004    0.2252417328E+005    0.5061599368E-002    0.4048877366E+008    0.3275097008E-001    0.7707561852E+000    0.2132721167E+000    0.1675918634E-003    0.1580248915E-001    0.1617096300E-005    0.3728489327E-002    0.1178468109E-002    0.1736770929E-005    0.1528872898E-003    0.1787103206E-007
   0.1011467500E+001   -0.9010216388E+002    0.4680328578E+004    0.7841761536E+004    0.8169432418E+004    0.2252357500E+005    0.5062838309E-002    0.4048885398E+008    0.3315934230E-001    0.7707643750E+000    0.2132700918E+000    0.1673020442E-003    0.1579661755E-001    0.1613656403E-005    0.3729464738E-002    0.1178752691E-002    0.1734202648E-005    0.1528688405E-003    0.1783749246E-007
   0.1011592350E+001   -0.9121412298E+002    0.4697392647E+004    0.7839535835E+004    0.8175031790E+004    0.2252295698E+005    0.5064105888E-002    0.4048891189E+008    0.3357320071E-001    0.7707722924E+000    0.2132682401E+000    0.1670084519E-003    0.1579084894E-001    0.1610170144E-005    0.3730459518E-002    0.1179044758E-002    0.1731603332E-005    0.1528522062E-003    0.1780351979E-007
   0.1011718500E+001   -0.9234093086E+002    0.4714631598E+004    0.7837260560E+004    0.8180753118E+004    0.2252232482E+005    0.5065403589E-002    0.4048895039E+008    0.3399275004E-001    0.7707799681E+000    0.2132665399E+000    0.1667108768E-003    0.1578517455E-001    0.1606635287E-005    0.3731474952E-002    0.1179344548E-002    0.1728971253E-005    0.1528373489E-003    0.1776909370E-007
   0.1011845900E+001   -0.9348223403E+002    0.4732040467E+004    0.7834937079E+004    0.8186597168E+004    0.2252168456E+005    0.5066731911E-002    0.4048897226E+008    0.3441786359E-001    0.7707874220E+000    0.2132649734E+000    0.1664093499E-003    0.1577959221E-001    0.1603052446E-005    0.3732511521E-002    0.1179652086E-002    0.1726306824E-005    0.1528242626E-003    0.1773422172E-007
   0.1011974600E+001   -0.9463862199E+002    0.4749623015E+004    0.7832564925E+004    0.8192567866E+004    0.2252101718E+005    0.5068086904E-002    0.4048897931E+008    0.3484876587E-001    0.7707946737E+000    0.2132635241E+000    0.1661037312E-003    0.1577409907E-001    0.1599420143E-005    0.3733566429E-002    0.1179966367E-002    0.1723607168E-005    0.1528128015E-003    0.1769887264E-007
   0.1012104600E+001   -0.9581015290E+002    0.4767383005E+004    0.7830144440E+004    0.8198668579E+004    0.2252034706E+005    0.5069473872E-002    0.4048897398E+008    0.3528548422E-001    0.7708017375E+000    0.2132621780E+000    0.1657939702E-003    0.1576869474E-001    0.1595737964E-005    0.3734643661E-002    0.1180288552E-002    0.1720873481E-005    0.1528031217E-003    0.1766305931E-007
   0.1012235900E+001   -0.9699698487E+002    0.4785317149E+004    0.7827675993E+004    0.8204900693E+004    0.2251964905E+005    0.5070886977E-002    0.4048895746E+008    0.3572808293E-001    0.7708086215E+000    0.2132609237E+000    0.1654800891E-003    0.1576338272E-001    0.1592006299E-005    0.3735738949E-002    0.1180617217E-002    0.1718103918E-005    0.1527950808E-003    0.1762676454E-007
   0.1012368550E+001   -0.9819964210E+002    0.4803434480E+004    0.7825158931E+004    0.8211269397E+004    0.2251894124E+005    0.5072330770E-002    0.4048893146E+008    0.3617676359E-001    0.7708153343E+000    0.2132597506E+000    0.1651620152E-003    0.1575816492E-001    0.1588224455E-005    0.3736855685E-002    0.1180953361E-002    0.1715299176E-005    0.1527888343E-003    0.1758999532E-007
   0.1012502500E+001   -0.9941779529E+002    0.4821728328E+004    0.7822594498E+004    0.8217766096E+004    0.2251821723E+005    0.5073803094E-002    0.4048891508E+008    0.3663140934E-001    0.7708218753E+000    0.2132586509E+000    0.1648401077E-003    0.1575304934E-001    0.1584396604E-005    0.3737992252E-002    0.1181296433E-002    0.1712462148E-005    0.1527843936E-003    0.1755278905E-007
   0.1012637800E+001   -0.1006520252E+003    0.4840203973E+004    0.7819982029E+004    0.8224373521E+004    0.2251747019E+005    0.5075302916E-002    0.4048893509E+008    0.3709224307E-001    0.7708282461E+000    0.2132576173E+000    0.1645146764E-003    0.1574804138E-001    0.1580525902E-005    0.3739147880E-002    0.1181646146E-002    0.1709595610E-005    0.1527817795E-003    0.1751517590E-007
   0.1012774450E+001   -0.1019024191E+003    0.4858863616E+004    0.7817321724E+004    0.8231098453E+004    0.2251671227E+005    0.5076832930E-002    0.4048893803E+008    0.3755930411E-001    0.7708344465E+000    0.2132566441E+000    0.1641857122E-003    0.1574314708E-001    0.1576612454E-005    0.3740324532E-002    0.1182003090E-002    0.1706700275E-005    0.1527811309E-003    0.1747716513E-007
   0.1012912450E+001   -0.1031691204E+003    0.4877705551E+004    0.7814613794E+004    0.8237945879E+004    0.2251593047E+005    0.5078390156E-002    0.4048892628E+008    0.3803265249E-001    0.7708404738E+000    0.2132557270E+000    0.1638531763E-003    0.1573837337E-001    0.1572655929E-005    0.3741519978E-002    0.1182366540E-002    0.1703774637E-005    0.1527824249E-003    0.1743874151E-007
   0.1013051850E+001   -0.1044526929E+003    0.4896737033E+004    0.7811857428E+004    0.8244923215E+004    0.2251513046E+005    0.5079976478E-002    0.4048890213E+008    0.3851250602E-001    0.7708463267E+000    0.2132548622E+000    0.1635169112E-003    0.1573372556E-001    0.1568654553E-005    0.3742735582E-002    0.1182736909E-002    0.1700817591E-005    0.1527857692E-003    0.1739989061E-007
   0.1013192650E+001   -0.1057532577E+003    0.4915958421E+004    0.7809052790E+004    0.8252034834E+004    0.2251431181E+005    0.5081591788E-002    0.4048886750E+008    0.3899891713E-001    0.7708519999E+000    0.2132540470E+000    0.1631768952E-003    0.1572921155E-001    0.1564608151E-005    0.3743971212E-002    0.1183114150E-002    0.1697828769E-005    0.1527912368E-003    0.1736060879E-007
   0.1013334850E+001   -0.1070709384E+003    0.4935370017E+004    0.7806200063E+004    0.8259284605E+004    0.2251347407E+005    0.5083235971E-002    0.4048882400E+008    0.3949193942E-001    0.7708574862E+000    0.2132532799E+000    0.1628331269E-003    0.1572484029E-001    0.1560516752E-005    0.3745226717E-002    0.1183498215E-002    0.1694808004E-005    0.1527989104E-003    0.1732089458E-007
   0.1013478500E+001   -0.1084063393E+003    0.4954977029E+004    0.7803298463E+004    0.8266678002E+004    0.2251261015E+005    0.5084908042E-002    0.4048877266E+008    0.3999180639E-001    0.7708627776E+000    0.2132525596E+000    0.1624855275E-003    0.1572062090E-001    0.1556379445E-005    0.3746501299E-002    0.1183888860E-002    0.1691754040E-005    0.1528088484E-003    0.1728073313E-007
   0.1013623550E+001   -0.1097590782E+003    0.4974777091E+004    0.7800349181E+004    0.8274216818E+004    0.2251173909E+005    0.5086611646E-002    0.4048871521E+008    0.4049838297E-001    0.7708678620E+000    0.2132518860E+000    0.1621342256E-003    0.1571656561E-001    0.1552197774E-005    0.3747797541E-002    0.1184286918E-002    0.1688669304E-005    0.1528212781E-003    0.1724015249E-007
   0.1013770000E+001   -0.1111293454E+003    0.4994765948E+004    0.7797352550E+004    0.8281902515E+004    0.2251083468E+005    0.5088340781E-002    0.4048865191E+008    0.4101174750E-001    0.7708727250E+000    0.2132512597E+000    0.1617793094E-003    0.1571268804E-001    0.1547972719E-005    0.3749110898E-002    0.1184690980E-002    0.1685552600E-005    0.1528361507E-003    0.1719914170E-007
   0.1013917950E+001   -0.1125181798E+003    0.5014957924E+004    0.7794306827E+004    0.8289743061E+004    0.2250990881E+005    0.5090099384E-002    0.4048858350E+008    0.4153229728E-001    0.7708773544E+000    0.2132506813E+000    0.1614206266E-003    0.1570899994E-001    0.1543702417E-005    0.3750444171E-002    0.1185101953E-002    0.1682403532E-005    0.1528536983E-003    0.1715769195E-007
   0.1014067350E+001   -0.1139252324E+003    0.5035348731E+004    0.7791213367E+004    0.8297738927E+004    0.2250896770E+005    0.5091888134E-002    0.4048851093E+008    0.4205990957E-001    0.7708817315E+000    0.2132501526E+000    0.1610583757E-003    0.1570551809E-001    0.1539389146E-005    0.3751797705E-002    0.1185519986E-002    0.1679224259E-005    0.1528741033E-003    0.1711582922E-007
   0.1014218200E+001   -0.1153506742E+003    0.5055936254E+004    0.7788072609E+004    0.8305891616E+004    0.2250799785E+005    0.5093703843E-002    0.4048843435E+008    0.4259465618E-001    0.7708858363E+000    0.2132496759E+000    0.1606926843E-003    0.1570226005E-001    0.1535034281E-005    0.3753168987E-002    0.1185944327E-002    0.1676014932E-005    0.1528974400E-003    0.1707355651E-007
   0.1014370550E+001   -0.1167951043E+003    0.5076727803E+004    0.7784883978E+004    0.8314206001E+004    0.2250700496E+005    0.5095548331E-002    0.4048835414E+008    0.4313676991E-001    0.7708896487E+000    0.2132492536E+000    0.1603235663E-003    0.1569924351E-001    0.1530637837E-005    0.3754559195E-002    0.1186375395E-002    0.1672776166E-005    0.1529239345E-003    0.1703087852E-007
   0.1014524400E+001   -0.1182586685E+003    0.5097723771E+004    0.7781647995E+004    0.8322684133E+004    0.2250598847E+005    0.5097421303E-002    0.4048827062E+008    0.4368631362E-001    0.7708931450E+000    0.2132488889E+000    0.1599511736E-003    0.1569648874E-001    0.1526201459E-005    0.3755967917E-002    0.1186813114E-002    0.1669509315E-005    0.1529537745E-003    0.1698781096E-007
   0.1014679750E+001   -0.1197415165E+003    0.5118924467E+004    0.7778365247E+004    0.8331327937E+004    0.2250494781E+005    0.5099322422E-002    0.4048818406E+008    0.4424335157E-001    0.7708962997E+000    0.2132485854E+000    0.1595757053E-003    0.1569401749E-001    0.1521727375E-005    0.3757394699E-002    0.1187257401E-002    0.1666216210E-005    0.1529871609E-003    0.1694437582E-007
   0.1014836650E+001   -0.1212442971E+003    0.5140334805E+004    0.7775035360E+004    0.8340137166E+004    0.2250387550E+005    0.5101250423E-002    0.4048810058E+008    0.4480813541E-001    0.7708990860E+000    0.2132483470E+000    0.1591974672E-003    0.1569185236E-001    0.1517218987E-005    0.3758838391E-002    0.1187707957E-002    0.1662899499E-005    0.1530242756E-003    0.1690060521E-007
