# solver_fvmcc_F90::
# Nonequilibrium flo
# Primitive variable
#               "xc"                 "u"                 "v"                 "T"                "Te"                 "p"               "rho"                "h0"                "Mf"                 x_N                 x_O                x_NO                x_N2                x_O2               rho_N               rho_O              rho_NO              rho_N2              rho_O2
   0.1044075500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044080000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044084500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044089500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044094500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044099500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044104500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044109500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044114500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044119500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044124500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044129500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044134500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044139500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044144500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044149500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044154500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044159500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044164500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044169500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044174500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044179500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044184500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044189500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044194000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044198500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044203500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044208500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044213500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044218500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044223500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044228500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044233500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044238500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044243500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044248500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044253500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044258500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044263500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044268500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1044273500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
